stat_date,code,market,listed_date,symbol,type,de_listed_date,exchange
2024-07-01,159773.XSHE,CN,2021-10-08,创业板科技ETF华泰柏瑞,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159775.XSHE,CN,2022-01-24,建信国证新能源车电池ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159776.XSHE,CN,2022-03-25,港股通医药ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159777.XSHE,CN,2021-10-18,国联安创科技ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159778.XSHE,CN,2022-02-17,工业互联ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159779.XSHE,CN,2021-11-26,招商中证消费电子主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159780.XSHE,CN,2021-07-05,南方中证科创创业50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159781.XSHE,CN,2021-07-05,易方达中证科创创业50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159782.XSHE,CN,2021-07-07,双创50,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159783.XSHE,CN,2021-07-05,华夏中证科创创业50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159786.XSHE,CN,2021-08-06,VRETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159787.XSHE,CN,2022-03-15,易方达中证全指建筑材料ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159788.XSHE,CN,2022-03-02,易方达中证港股通中国100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159790.XSHE,CN,2021-08-06,华夏中证内地低碳经济主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159791.XSHE,CN,2022-03-08,华夏沪深300ESG基准ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159792.XSHE,CN,2021-09-28,富国中证港股通互联网ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159793.XSHE,CN,2021-11-24,平安中证沪港深线上消费主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159795.XSHE,CN,2022-02-14,汇添富中证智能汽车主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159796.XSHE,CN,2022-03-14,汇添富中证电池主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159797.XSHE,CN,2022-05-16,汇添富中证全指医疗器械ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159798.XSHE,CN,2022-05-11,易方达中证消费50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159801.XSHE,CN,2020-02-18,广发国证半导体芯片ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159804.XSHE,CN,2020-03-31,国寿安保创精选88ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159805.XSHE,CN,2020-04-17,传媒ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159806.XSHE,CN,2020-03-20,国泰中证新能源汽车ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159807.XSHE,CN,2020-03-30,易方达中证科技50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159808.XSHE,CN,2020-09-04,融通创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159810.XSHE,CN,2020-07-10,浦银安盛创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159811.XSHE,CN,2020-04-22,博时5G50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159812.XSHE,CN,2020-05-29,前海开源黄金ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159813.XSHE,CN,2020-05-25,芯片,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159814.XSHE,CN,2020-07-17,西部利得创业板大盘ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159816.XSHE,CN,2020-09-04,0-4地债,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159819.XSHE,CN,2020-09-23,易方达中证人工智能主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159820.XSHE,CN,2020-08-24,天弘中证500ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159821.XSHE,CN,2020-10-29,BOCI创业,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159822.XSHE,CN,2020-10-23,新经济,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159823.XSHE,CN,2020-10-23,嘉实H股50ETF(QDII),ETF,2024-08-19 00:00:00,XSHE
2024-07-01,159824.XSHE,CN,2021-01-11,博时新能源汽车ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159825.XSHE,CN,2020-12-29,富国中证农业主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159827.XSHE,CN,2020-12-18,农业50,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159828.XSHE,CN,2021-01-12,国泰中证医疗ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159830.XSHE,CN,2021-07-19,天弘上海金ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159831.XSHE,CN,2022-04-07,嘉实上海金ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159834.XSHE,CN,2022-03-16,南方上海金ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159835.XSHE,CN,2021-03-29,建信中证创新药产业ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159836.XSHE,CN,2021-05-25,天弘创业板300ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159837.XSHE,CN,2021-01-27,易方达中证生物科技主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159838.XSHE,CN,2021-07-30,博时医药50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159839.XSHE,CN,2021-02-22,汇添富国证生物医药ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159840.XSHE,CN,2021-08-20,锂电池ETF工银,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159841.XSHE,CN,2021-02-09,天弘中证全指证券公司ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159842.XSHE,CN,2021-03-19,券商ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159843.XSHE,CN,2021-02-05,招商国证食品饮料ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159845.XSHE,CN,2021-03-31,华夏中证1000ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159847.XSHE,CN,2021-07-19,易方达中证医疗ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159848.XSHE,CN,2021-03-12,国联安证券ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159849.XSHE,CN,2021-03-02,招商中证生物科技主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159850.XSHE,CN,2021-02-19,华夏恒生中国企业ETF(QDII),ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159851.XSHE,CN,2021-03-19,华宝中证金融科技主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159852.XSHE,CN,2021-02-09,嘉实中证软件服务ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159855.XSHE,CN,2021-02-26,影视ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159856.XSHE,CN,2021-02-01,互联网龙头ETF工银,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159857.XSHE,CN,2021-02-24,天弘中证光伏产业ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159858.XSHE,CN,2021-03-25,南方中证创新药产业ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159859.XSHE,CN,2021-07-07,天弘国证生物医药ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159861.XSHE,CN,2021-04-02,国泰中证环保产业50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159862.XSHE,CN,2021-11-08,食品ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159863.XSHE,CN,2021-03-11,光伏产业,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159864.XSHE,CN,2021-08-10,国泰中证光伏产业ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159865.XSHE,CN,2021-03-08,国泰中证畜牧养殖ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159866.XSHE,CN,2021-04-08,日经ETF工银,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159867.XSHE,CN,2021-03-05,畜牧ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159869.XSHE,CN,2021-03-05,华夏中证动漫游戏ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159870.XSHE,CN,2021-03-03,化工ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159871.XSHE,CN,2021-03-31,有色金属,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159872.XSHE,CN,2021-07-01,车联网,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159873.XSHE,CN,2021-03-29,天弘中证全指医疗保健设备与服务ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159875.XSHE,CN,2021-08-17,嘉实中证新能源ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159876.XSHE,CN,2021-03-24,有色龙头ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159877.XSHE,CN,2021-11-03,南方中证全指医疗保健设备与服务ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159880.XSHE,CN,2021-03-25,有色50,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159881.XSHE,CN,2021-07-01,国泰中证有色金属ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159883.XSHE,CN,2021-04-30,医疗器械ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159885.XSHE,CN,2021-04-14,低碳ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159886.XSHE,CN,2021-04-28,富国中证细分机械设备产业主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159887.XSHE,CN,2021-05-20,富国中证800银行ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159888.XSHE,CN,2021-05-21,华夏中证智能汽车主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159889.XSHE,CN,2021-09-09,国泰中证智能汽车主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159890.XSHE,CN,2021-04-02,招商中证云计算ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159891.XSHE,CN,2021-06-15,建信中证全指医疗保健设备与服务ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159892.XSHE,CN,2021-10-19,华夏恒生生物科技ETF(QDII),ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159895.XSHE,CN,2021-10-21,易方达中证物联网主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159896.XSHE,CN,2021-11-24,南方中证物联网主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159898.XSHE,CN,2021-06-04,招商中证全指医疗器械ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159899.XSHE,CN,2021-06-28,招商中证全指软件ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159901.XSHE,CN,2006-04-24,易方达深证100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159902.XSHE,CN,2006-09-05,华夏中小企业100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159903.XSHE,CN,2010-02-02,南方深证成份ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159905.XSHE,CN,2011-01-11,红利ETF工银,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159906.XSHE,CN,2011-02-23,大成深证成长40ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159907.XSHE,CN,2011-08-10,广发国证2000ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159908.XSHE,CN,2018-12-10,博时创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159909.XSHE,CN,2011-09-01,深证TMT50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159910.XSHE,CN,2011-09-27,嘉实深证基本面120ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159912.XSHE,CN,2011-11-24,汇添富深证300ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159913.XSHE,CN,2011-10-25,交银深证300价值ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159915.XSHE,CN,2011-12-09,易方达创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159916.XSHE,CN,2011-10-24,建信深证基本面60ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159918.XSHE,CN,2012-05-11,嘉实中创400ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159919.XSHE,CN,2012-05-28,嘉实沪深300ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159920.XSHE,CN,2012-10-22,华夏恒生ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159922.XSHE,CN,2013-03-15,嘉实中证500ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159923.XSHE,CN,2013-03-05,大成中证A100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159925.XSHE,CN,2013-04-11,南方沪深300ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159928.XSHE,CN,2013-09-16,汇添富中证主要消费ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159929.XSHE,CN,2013-09-16,汇添富中证医药卫生ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159930.XSHE,CN,2013-09-16,汇添富中证能源ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159931.XSHE,CN,2013-09-16,汇添富中证金融地产ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159933.XSHE,CN,2013-10-16,国投瑞银金融地产ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159934.XSHE,CN,2013-12-16,易方达黄金ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159935.XSHE,CN,2014-01-21,景顺长城中证500ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159936.XSHE,CN,2014-06-25,广发中证全指可选消费ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159937.XSHE,CN,2014-09-01,博时黄金ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159938.XSHE,CN,2015-01-08,广发中证全指医药卫生ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159939.XSHE,CN,2015-02-05,广发中证全指信息技术ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159940.XSHE,CN,2015-04-17,广发中证全指金融地产ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159941.XSHE,CN,2015-07-13,广发纳指100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159943.XSHE,CN,2015-07-08,深证ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159944.XSHE,CN,2015-07-06,广发中证全指原材料ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159945.XSHE,CN,2015-07-06,广发中证全指能源ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159948.XSHE,CN,2016-05-31,南方创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159949.XSHE,CN,2016-07-22,华安创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159952.XSHE,CN,2017-05-19,广发创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159954.XSHE,CN,2018-03-15,南方恒生中国企业ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159956.XSHE,CN,2018-03-07,建信创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159957.XSHE,CN,2018-01-04,华夏创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159958.XSHE,CN,2018-01-19,创业板ETF工银,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159959.XSHE,CN,2019-01-18,央企ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159960.XSHE,CN,2018-10-22,平安恒生中国企业ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159961.XSHE,CN,2018-12-19,方正富邦深证100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159964.XSHE,CN,2019-04-19,平安创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159965.XSHE,CN,2019-04-24,国联央视50ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159966.XSHE,CN,2019-07-15,华夏创业板低波价值ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159967.XSHE,CN,2019-07-15,华夏创成长ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159968.XSHE,CN,2019-10-31,博时中证500ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159969.XSHE,CN,2019-08-28,深100P,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159970.XSHE,CN,2020-01-10,深100ETF工银,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159971.XSHE,CN,2019-07-02,富国创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159972.XSHE,CN,2019-11-08,5年地债,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159973.XSHE,CN,2019-08-09,弘毅远方国证民企领先100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159974.XSHE,CN,2019-12-18,富国中证央企创新驱动ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159975.XSHE,CN,2020-01-02,招商深证100ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159976.XSHE,CN,2020-01-17,湾创ETF工银,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159977.XSHE,CN,2019-09-27,天弘创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159980.XSHE,CN,2019-12-24,大成有色金属期货ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159981.XSHE,CN,2020-01-17,建信能源化工期货ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159982.XSHE,CN,2020-02-20,中证500,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159985.XSHE,CN,2019-12-05,华夏饲料豆粕期货ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159987.XSHE,CN,2019-11-18,创新ETF,ETF,2024-09-03 00:00:00,XSHE
2024-07-01,159990.XSHE,CN,2020-01-20,小盘价值,ETF,2024-07-17 00:00:00,XSHE
2024-07-01,159991.XSHE,CN,2020-04-24,招商创业板大盘ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159992.XSHE,CN,2020-04-10,创新药,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159993.XSHE,CN,2020-02-07,龙头券商,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159994.XSHE,CN,2020-02-28,5GETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159995.XSHE,CN,2020-02-10,华夏国证半导体芯片ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159996.XSHE,CN,2020-03-16,国泰中证全指家用电器ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159997.XSHE,CN,2020-03-20,天弘中证电子ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,159998.XSHE,CN,2020-04-13,天弘中证计算机主题ETF,ETF,2999-12-31 00:00:00,XSHE
2024-07-01,510010.XSHG,CN,2009-12-15,交银上证180公司治理ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510020.XSHG,CN,2010-03-19,博时上证超大盘ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510030.XSHG,CN,2010-05-28,上证180价值ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510050.XSHG,CN,2005-02-23,华夏上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510060.XSHG,CN,2009-10-27,央企ETF工银,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510090.XSHG,CN,2010-08-09,建信上证社会责任ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510100.XSHG,CN,2019-10-09,易方达上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510130.XSHG,CN,2010-06-23,易方达上证中盘ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510150.XSHG,CN,2011-02-25,招商上证消费80ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510160.XSHG,CN,2010-11-01,南方中证小康产业ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510170.XSHG,CN,2011-01-25,国联安上证商品ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510180.XSHG,CN,2006-05-18,华安上证180ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510190.XSHG,CN,2011-01-10,华安上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510200.XSHG,CN,2020-05-08,上证券商,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510210.XSHG,CN,2011-03-25,上证综指ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510230.XSHG,CN,2011-05-23,国泰上证180金融ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510270.XSHG,CN,2011-08-18,国企ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510290.XSHG,CN,2011-11-08,南方上证380ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510300.XSHG,CN,2012-05-28,华泰柏瑞沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510310.XSHG,CN,2013-03-25,易方达沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510330.XSHG,CN,2013-01-16,华夏沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510350.XSHG,CN,2019-08-16,沪深300ETF工银,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510360.XSHG,CN,2015-09-09,广发沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510370.XSHG,CN,2020-10-27,兴业沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510380.XSHG,CN,2018-02-07,国寿安保沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510390.XSHG,CN,2018-01-26,平安沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510410.XSHG,CN,2012-05-11,博时上证自然资源ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510500.XSHG,CN,2013-03-15,南方中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510510.XSHG,CN,2013-05-24,广发中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510530.XSHG,CN,2020-01-03,中证500ETF工银,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510550.XSHG,CN,2019-01-16,方正富邦中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510560.XSHG,CN,2015-07-03,国寿安保中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510570.XSHG,CN,2020-08-12,兴业中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510580.XSHG,CN,2015-09-14,易方达中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510590.XSHG,CN,2018-05-04,平安中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510600.XSHG,CN,2018-09-20,申万菱信上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510630.XSHG,CN,2013-05-08,华夏消费ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510650.XSHG,CN,2013-05-08,华夏金融ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510660.XSHG,CN,2013-05-08,华夏医药ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510680.XSHG,CN,2015-12-15,万家上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510710.XSHG,CN,2015-06-15,博时上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510720.XSHG,CN,2024-05-15,国泰上证国有企业红利ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510760.XSHG,CN,2020-09-09,国泰上证综合ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510770.XSHG,CN,2021-09-28,申万菱信上证G60创新ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510800.XSHG,CN,2018-01-15,建信上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510810.XSHG,CN,2016-08-29,中证上海国企ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510850.XSHG,CN,2019-03-06,上证50ETF工银,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510880.XSHG,CN,2007-01-18,华泰柏瑞上证红利ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510900.XSHG,CN,2012-10-22,易方达恒生国企(QDII-ETF),ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510950.XSHG,CN,2024-05-10,广发上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510980.XSHG,CN,2023-12-01,汇添富上证综合ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,510990.XSHG,CN,2021-07-01,180ESGETF工银,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511010.XSHG,CN,2013-03-25,国泰上证5年期国债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511020.XSHG,CN,2019-02-22,平安5-10年期国债活跃券ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511030.XSHG,CN,2019-03-22,平安中高等级公司债利差因子ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511060.XSHG,CN,2019-12-12,海富通上证5年期地方政府债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511090.XSHG,CN,2023-06-13,鹏扬中债-30年期国债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511100.XSHG,CN,2023-12-25,华夏上证基准做市国债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511130.XSHG,CN,2024-03-28,博时上证30年期国债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511180.XSHG,CN,2020-08-26,海富通上证投资级可转债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511220.XSHG,CN,2014-12-16,海富通上证城投债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511260.XSHG,CN,2017-08-24,上证10年期国债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511270.XSHG,CN,2018-11-22,海富通上证10年期地方政府债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511360.XSHG,CN,2020-09-25,海富通中证短融ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511380.XSHG,CN,2020-04-07,博时可转债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511520.XSHG,CN,2022-10-25,富国中债7-10年政策性金融债ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511580.XSHG,CN,2022-12-14,招商中证国债及政策性金融债0-3年ETF,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511600.XSHG,CN,2016-09-27,华安日日鑫货币H,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511620.XSHG,CN,2017-09-07,国泰瞬利货币A,ETF,2999-12-31 00:00:00,XSHG
2024-07-01,511650.XSHG,CN,2017-01-16,华夏快线货币E,ETF,2999-12-31 00:00:00,XSHG
